	"LD1"	"LD2"	"LD3"
"43"	0.00753647367137181	0.00304460865609818	-0.0290697598383535
"44"	0.00712553632290075	-7.44682676154708E-4	-0.0290488334308896
"45"	0.0078571076435615	-7.00411155459007E-4	-0.0303673276708261
"46"	0.00984325631381246	-2.40521378251653E-4	-0.0307343022688436
"47"	0.0104573409468839	3.66883688031603E-4	-0.0289539463854919
"48"	0.0127366169894086	-2.3411661767983E-4	-0.0276758993863716
"49"	0.0147056284803362	0.00485806559379101	-0.0269239544995911
"50"	0.0138369198526139	0.00556129389215615	-0.0246033126426258
"51"	0.0118810711370261	0.00535822166388565	-0.0230310691473304
"52"	0.011476442371723	0.00614506718927911	-0.0228576035169898
"53"	0.00996151563849407	0.00650907416066486	-0.0217317805050787
"54"	0.00611851700405005	0.00569819922709067	-0.0174963010182129
"55"	0.00432742247436973	0.00595586418354209	-0.01484807380711
"56"	0.0019497751004859	0.00545534810447517	-0.0108640306729983
"57"	-5.62169142122644E-4	0.00428044501075654	-0.00793568061201357
"58"	-0.00285674553970828	0.00291553762553081	-0.00491091814547272
"59"	-0.00364199371515545	6.15789008039008E-4	-0.0042668531028436
"60"	-0.00495910059864604	-0.00204499091782638	-0.00401543977464634
"61"	-0.0056808985304217	-0.00241068556907503	-0.00381517798840963
"62"	-0.00630437824599757	-0.00245326808036337	-0.00360753015188153
"63"	-0.00747471582974937	-0.00328588663156869	-0.00350907256312246
"64"	-0.00692786254094542	-0.00406101252411164	-0.0029395046271149
"65"	-0.00478628453695549	2.28704953241639E-4	-0.00250874774896751
"66"	-0.0034477090080671	-4.9803386908709E-4	-0.00316487962601338
"67"	-0.0022097993281245	-3.34891757527816E-4	-0.00370596978910331
"68"	3.76241475661499E-4	0.00278030670883644	-0.00562488095810247
"69"	3.32052009852966E-4	0.00517056665785417	-0.00641762938038076
"70"	-0.00125874865146942	0.00212389081479252	-0.00565648297964524
"71"	-0.00293147308923387	0.00322469797261795	-0.00456811875862818
"72"	-0.00347292715316661	0.00318370548180706	-0.00564548505628337
"73"	-0.00447060286773509	0.00186429523556203	-0.00697433455384542
"74"	-0.00470200018116811	0.0013498064772933	-0.00884561473462937
"75"	-0.00554980932311253	0.0017671651208268	-0.0115018894972269
"76"	-0.00464262033498275	0.00181615052684724	-0.0151952786498888
"77"	-0.00508914901448987	0.00531075822336467	-0.0160366932769842
"78"	-0.00618119636421815	0.00553019945171693	-0.0169188137290502
"79"	-0.00716085160746258	0.0057573609389799	-0.0174510035252927
"80"	-0.0070276337816855	0.00612158840663438	-0.018255322475002
"81"	-0.00858310234415035	0.00875276672593329	-0.018238087313795
"82"	-0.00979348750339782	0.00814098071470737	-0.0169612861282324
"83"	-0.0111852352648033	0.00856036308145713	-0.0178093760153654
"84"	-0.0120971645999456	0.00789644834180255	-0.016828343661402
"85"	-0.0142954897268434	0.00900844187042028	-0.0140317707351614
"86"	-0.0157643449988584	0.00781255499038036	-0.0109571838604423
"87"	-0.0174316485624928	0.00804579017725104	-0.00760800087645995
"88"	-0.0201755354588112	0.012253329734469	-0.00214769089972163
"89"	-0.0229945499548224	0.0162353344212866	0.00138974405892482
"90"	-0.025438862666605	0.0182726069037944	0.00291210210712176
"91"	-0.0285845414813563	0.0229386805086027	0.00457419725012476
"92"	-0.0317409095456787	0.0252402345760517	0.00533978383852035
"93"	-0.0333024967398912	0.0263700944613867	0.00565057131123031
"94"	-0.0350436931555652	0.0311857276386908	0.00469768351351679
"95"	-0.0361604133886405	0.0330619739314958	0.00587283990957449
"96"	-0.0368049326731481	0.0342420696360825	0.00555405268777677
"97"	-0.0361069786106417	0.0366111821778132	0.00477652465748443
"98"	-0.0356013581951279	0.0385559177334037	0.00460240420781078
"99"	-0.0340431343647395	0.038378750476753	0.00450627097894288
"100"	-0.0333584340194792	0.0419876410945196	0.0039260264469183
"101"	-0.0298967512380664	0.0449554409060647	0.00308378541764161
"102"	-0.0277922466157019	0.0451558799198458	0.00325683298461964
"103"	-0.0258027594264633	0.0454537211788649	0.00330297979792476
"104"	-0.0242500794095212	0.04472661746738	0.002451656979168
"105"	-0.0206255395888283	0.0437468655103093	0.00167234081582171
"106"	-0.0186661343750441	0.0421373631467103	0.00153960873896933
"107"	-0.0175224746475015	0.0407613508817124	1.27582093093793E-5
"108"	-0.0159332892581552	0.0390401615395345	-0.00102784598498487
"109"	-0.0144026746565702	0.0387471135167767	-3.63684907145913E-4
"110"	-0.0125765755572053	0.0362121156307662	-8.93795005635856E-4
"111"	-0.0126294238255335	0.0317787528116703	-3.49589722097377E-4
"112"	-0.0102090850550328	0.0307879668981128	-7.42574987342918E-4
"113"	-0.00882613997443507	0.0266598171033055	-1.58218244418879E-4
"114"	-0.00628624826034467	0.0209515352282132	-0.00220251316175066
"115"	-0.00527463476164901	0.0169122237094762	-0.00455939056924773
"116"	-0.00271966659699856	0.015970027757696	-0.00649415252675008
"117"	-0.00193923746740798	0.011790800642219	-0.00760361261337513
"118"	3.00045643327087E-4	0.0100571278785614	-0.00938826204889435
"119"	-7.19604745587017E-4	0.00828548678051346	-0.00691698221234045
"120"	-4.07263817863038E-4	0.0094722638698908	-0.00494063273981782
"121"	8.95704509484731E-5	0.00655524690978415	-0.00368978893460869
"122"	-0.00104952977375433	0.00595595701761041	-0.0022138669185469
"123"	-0.00110327441359599	0.00751305872855236	-0.00193787803376473
"124"	0.00115897663945259	0.00968650966538483	-0.00277215613662574
"125"	0.00357946177664476	0.00998822856373556	-0.00228400779236735
"126"	0.0057177649561187	0.0124668355454282	-0.0020570262530233
"127"	0.0107654256198232	0.0150991181502334	-0.00224353565588524
"128"	0.0155416353224652	0.0126408187237498	-0.00188328171661537
"129"	0.0201180348531133	0.0113473559502599	-0.00232633281852483
"130"	0.023530627023556	0.0101550586495113	-0.00377461872170316
"131"	0.0260823408818368	0.00677194655355599	-0.00458648379143291
"132"	0.0277896194029486	0.00403267765975235	-0.00658072373235783
"133"	0.0287304899114161	0.00501417872968502	-0.00762043833030627
"134"	0.0284681137655266	0.00182654181218232	-0.00757181238724261
"135"	0.0277499159318136	-0.00200402573318627	-0.00702489372609615
"136"	0.0273455446766183	-0.00371275017127118	-0.0086532312922068
"137"	0.0262933619510026	-0.00853779493838716	-0.00782289460999462
"138"	0.0234138442062454	-0.0141939920772357	-0.00839426801114434
"139"	0.0213000753348356	-0.0155325869276854	-0.00970824374596846
"140"	0.0215291024237794	-0.0194837532170553	-0.0118853727176413
"141"	0.0203234328734924	-0.0211042849565804	-0.011288707288472
"142"	0.0190636091694873	-0.0218453951857845	-0.0125265212288002
"143"	0.0190658443369197	-0.021309792839887	-0.013966747816215
"144"	0.0183634745290003	-0.0220864343112239	-0.0154298008809336
"145"	0.0142218297648131	-0.0221796328444634	-0.0151654353512182
"146"	0.0119651773895723	-0.0222604279269688	-0.0175497437101712
"147"	0.00932231961625688	-0.0221910433378681	-0.0177784060386178
"148"	0.0072569515822796	-0.0201393750976134	-0.0169278736893735
"149"	0.00454593387293353	-0.0195405045392612	-0.0173462358021532
"150"	0.00265766117526967	-0.017641700926278	-0.0165097643340539
"151"	0.00117564467626623	-0.0181853674265779	-0.0149589445249936
"152"	-8.80349609913895E-4	-0.0180961345265353	-0.0133973005783046
"153"	-0.00337842034426368	-0.0194165766653093	-0.012966637548293
"154"	-0.0054334068271188	-0.0204017715673216	-0.011534859985788
"155"	-0.00532402826824261	-0.0209875021264748	-0.0127422232927814
"156"	-0.0064733014794321	-0.0221942072155588	-0.0121006646999093
"157"	-0.00635974688444988	-0.0217342715570154	-0.0123243453700893
"158"	-0.00685129578683929	-0.0232313647162012	-0.0118028500583477
"159"	-0.00725440283413674	-0.0249132490106502	-0.0103771404951882
"160"	-0.00882288241100493	-0.027207787680995	-0.00738997313251835
"161"	-0.0105415840214139	-0.0296653857785767	-0.00431819749167522
"162"	-0.0132759269285753	-0.0311896169036103	-9.62459565194984E-4
"163"	-0.0167598402673059	-0.0328157892817578	0.00358355751451709
"164"	-0.0187327606683417	-0.0328356421222866	0.00610848678899045
"165"	-0.0207550516712574	-0.0335295573575958	0.00634095458339523
"166"	-0.0202025645964743	-0.0327668805263159	0.00437061257580074
"167"	-0.0176026539541991	-0.0322532496329798	0.00244649026417363
"168"	-0.0143619440111355	-0.0292258266460785	-3.48027552256011E-4
"169"	-0.0115597308505346	-0.027088325097261	-0.0044474561506068
"170"	-0.00795091608873129	-0.0235825691645735	-0.00725703147678626
"171"	-0.00630381167319922	-0.0191656398891606	-0.00829086608249726
"172"	-0.00618698967759561	-0.0158663887427078	-0.0095258770611984
"173"	-0.00567473474754242	-0.0172912341492337	-0.011382358822214
"174"	-0.00462345797950725	-0.0154472848024789	-0.0110205244578847
"175"	-0.00495937373441008	-0.0137160542998104	-0.0098479283667331
"176"	-0.00373792332413985	-0.0125018503288513	-0.00979491408703943
"177"	-0.00230092790338404	-0.011347079360298	-0.010774299696057
"178"	-9.46663632880696E-5	-0.00483619014232036	-0.0100053611736348
"179"	0.00100657137945735	-0.00452895138091883	-0.00926627279668132
"180"	0.00413808030097959	3.54404995952726E-6	-0.0104672434505812
"181"	0.00619140053040736	0.00194690346464279	-0.00978823077144794
"182"	0.00837555792331843	0.0038669994660135	-0.0094286071436944
"183"	0.0102207812810601	0.00384770186397926	-0.0091486719666342
"184"	0.0123269466541824	0.00756673396007917	-0.00839294262071516
"185"	0.0138523319235359	0.0076317755403582	-0.00651266568099051
"186"	0.0153138020698582	0.00932367671369231	-0.00554361182844482
"187"	0.017740665949764	0.00864176083146374	-0.00539945153946916
"188"	0.0190273255495609	0.00753824573025389	-0.00645538456815956
"189"	0.0191604492517233	0.00672068211251807	-0.00687666683622037
"190"	0.0185539088181007	0.00473964128941241	-0.00712664362759367
"191"	0.0175992654780961	0.00213199660126132	-0.00916370486684937
"192"	0.0164085143231406	0.00139571903828201	-0.0091605187476536
"193"	0.016186313571959	-0.00124043639254263	-0.00881064061632739
"194"	0.0168399937904763	-0.00290595638436279	-0.00819815179840284
"195"	0.0168928854231847	-0.00452739221581646	-0.00889499147284756
"196"	0.0170566643619567	-0.00344197896165284	-0.00700647829782436
"197"	0.0160880232325583	-0.00457736918995891	-0.00416722540935143
"198"	0.0153554173733897	-0.00339115896271425	-0.00148244404718649
"199"	0.0158007983654249	-0.00270577083668047	6.96191537811169E-5
"200"	0.0165314047277717	-0.00309474929378967	0.0027547224147619
"201"	0.0166254668187942	-0.00654289369464608	0.00447279566721237
"202"	0.0180442992687331	-0.00509472832015202	0.00467526555315789
"203"	0.0188439795387889	-0.00512118352566574	0.00554499966532045
"204"	0.0187257656210507	-0.00666466558903259	0.00571684288632171
"205"	0.0187142997589952	-0.00544650352321921	0.00557516673159084
"206"	0.019881021347133	-0.00233120771917551	0.00506128985113442
"207"	0.0205306909994233	-0.00364153238239319	0.00526928829752925
"208"	0.0221258865178104	-0.00250386061331295	0.0047944229560926
"209"	0.0229945221660823	-7.69871292428182E-4	0.00589926863461864
"210"	0.0245775266460436	8.4916125853002E-4	0.00681438439591869
"211"	0.0260950773007436	0.00145413584287177	0.00795327645158586
"212"	0.026540288851367	0.00439727728490182	0.00831013230976614
"213"	0.0276089901052982	0.00576328969844236	0.00910262335542322
"214"	0.0288095412642748	0.00847538370051548	0.00833373792758117
"215"	0.0291403818743379	0.00973440879622765	0.0081671877764879
"216"	0.0285752230117499	0.00855225135127314	0.00801755137175751
"217"	0.0291903838181155	0.007923575906519	0.00781835655413086
"218"	0.0275691698882156	0.00702900481457416	0.0084693062422571
"219"	0.0283613317659392	0.00770943656085841	0.00818879098243442
"220"	0.027906964111968	0.00584204709895128	0.00888018953033712
"221"	0.0282992564932054	0.0068732580220139	0.00825146705746598
"222"	0.0305879342433794	0.00855095326654334	0.00692235497484263
"223"	0.0333648756960877	0.00871017429749736	0.00586647713855438
"224"	0.0339799651144485	0.00685027575295584	0.00478154046820947
"225"	0.0367782659313413	0.0100146910612445	0.00358541196649982
"226"	0.0403957278099312	0.0121405841592595	0.00253179784418641
"227"	0.0409291160291516	0.0138283673723079	0.00296564176911944
"228"	0.0420377697987268	0.0150119682093549	0.00152859260182641
"229"	0.0436007540277185	0.0167084400647634	0.00141835497280239
"230"	0.0431964370772491	0.016923549380163	-5.00159113583525E-4
"231"	0.0421937026536828	0.0197887299372252	-0.00147353349882717
"232"	0.0429042534324869	0.0213210132973612	-0.00289419691421113
"233"	0.044168410391668	0.0265152757369542	-0.00498814354338331
"234"	0.044758251551521	0.0291632202568849	-0.00692771512709253
"235"	0.0473746003349053	0.0315256367063264	-0.00953871420072299
"236"	0.0492402149130845	0.0336267714706201	-0.0115824395621672
"237"	0.0498352306283479	0.033730157136085	-0.0140449542542053
"238"	0.0491835677499216	0.030723046234493	-0.014724793716045
"239"	0.0490898681288487	0.0293000260941971	-0.0157474011523578
"240"	0.0483219347436035	0.0260362478902907	-0.0154625110071461
"241"	0.0473028993854469	0.0227934561792903	-0.0156432004349663
"242"	0.046899029898514	0.0212564909743992	-0.0149175381188194
"243"	0.0472188728324478	0.0230328906998432	-0.0135521810138302
"244"	0.0466704208966413	0.0242297291273853	-0.012657264739395
"245"	0.0460781256226893	0.0247371432992737	-0.0109896860005345
"246"	0.045247946783331	0.0245515949905778	-0.00843931069096763
"247"	0.0453565016379541	0.0264535446547048	-0.00669798990840508
"248"	0.0444779767846432	0.0264705495255987	-0.0040567863097101
"249"	0.0453098108696233	0.0277551953513652	-0.00132078016371161
"250"	0.0463504005999268	0.028547916503636	6.20640845554494E-4
"251"	0.0461950975484648	0.0306406303469969	0.00389991439732649
"252"	0.0460975492661742	0.0342071186518077	0.00525688966504586
"253"	0.0467571152872852	0.0351390080318667	0.00525513704944686
"254"	0.0447127681013583	0.0340345885726713	0.00746486961454943
"255"	0.0428175096978216	0.0358477153647786	0.00899595842786738
"256"	0.0428035887680345	0.0374622715556554	0.00685618120403591
"257"	0.0414071814819624	0.0346932312031527	0.00769800819715862
"258"	0.0392775979563018	0.0357667640217294	0.0072583603744676
"259"	0.0387120690788704	0.0397198480674673	0.00614510377968799
"260"	0.0369587949311678	0.0420778007054649	0.00511835860324062
"261"	0.0354135762453873	0.0423580393437741	0.00593286211298459
"262"	0.0334502627293508	0.0424602716633644	0.00689977026203508
"263"	0.0320147249562726	0.0401663605522345	0.00859456444025617
"264"	0.0306859273708184	0.0350651593691577	0.00966861721829077
"265"	0.0297203162946315	0.0313204387575209	0.0109629166687917
"266"	0.0279455662922689	0.0283110710023896	0.0109628115587214
"267"	0.0263133161867442	0.0232536614646701	0.0105680665840168
"268"	0.0242924190683952	0.0206642706911144	0.00982602779796823
"269"	0.022138673407131	0.0210096577066127	0.00992075057043133
"270"	0.0197435266595779	0.0195091174542183	0.0116888313691076
"271"	0.0159569686110813	0.0167273142359111	0.0152037690064119
"272"	0.0117515950342682	0.015646679350426	0.0204037034941324
"273"	0.00660466494950204	0.0118672750712719	0.0257475234372779
"274"	2.6684842541676E-4	0.00718679703863514	0.0299105174911635
"275"	-0.00580850437002827	0.00379794678047962	0.0344460432419105
"276"	-0.00904149827675473	0.00174756317736225	0.0362042604724335
"277"	-0.0111514231525311	0.00499461585347041	0.0348328858256997
"278"	-0.0107438184146997	0.00931345528792497	0.0328368735567166
"279"	-0.00956410065663425	0.0110294559418442	0.0293099443848978
"280"	-0.00868615559508813	0.0144036471294174	0.0252070871449103
"281"	-0.00866910317743867	0.0162506041936869	0.0232409701353633
"282"	-0.00896674605443682	0.0156259992931669	0.0211730137742958
"283"	-0.0101824416275756	0.0155036076736862	0.0218143469207204
"284"	-0.0105798918582662	0.0172312378942355	0.0223987821548645
"285"	-0.0114731390607626	0.0173372697735539	0.0249780446509745
"286"	-0.0120403181298254	0.0164704479491222	0.0238382828804123
"287"	-0.0131165930611599	0.0181880872288611	0.0242825787632059
"288"	-0.0133640711066159	0.0187576615431142	0.023065892559304
"289"	-0.0143903598287462	0.018274913960863	0.0223023736848341
"290"	-0.014851940076748	0.0200308135719076	0.0182918338413692
"291"	-0.0162604904066235	0.0251801706152434	0.017306676304497
"292"	-0.0170903220885691	0.0256189034667834	0.0162550670815364
"293"	-0.0187164664492665	0.0273453769396966	0.0142333907911245
"294"	-0.0194557267347479	0.0286500644674588	0.0128513856067122
"295"	-0.0201322541213043	0.0311653222881037	0.0137739651839841
"296"	-0.0203057650780488	0.0304523975631667	0.012665132359927
"297"	-0.0209776405606817	0.0297834366623184	0.0122693731871681
"298"	-0.0218700087112166	0.0304322245994357	0.0113613343495961
"299"	-0.0227537336810524	0.0305030396475293	0.011576792638415
"300"	-0.0241226615792916	0.0271834394535355	0.0103223518406234
"301"	-0.0248084299678022	0.0250073108311323	0.0121622771350855
"302"	-0.0239060438500765	0.0248567994786415	0.0110752563196119
"303"	-0.0227673137448943	0.0212851220845002	0.0107032595698575
"304"	-0.0216540069695869	0.0211602327178268	0.00947643359631695
"305"	-0.0201369155194517	0.0197513343747367	0.00822692768204973
"306"	-0.0199590616854529	0.0175089736187053	0.00603778977267526
"307"	-0.0196108452270242	0.0157112907070856	0.00532679920360984
"308"	-0.0186600150477467	0.0163388303715369	0.00379146818101627
"309"	-0.0174372786681882	0.0124242299407572	0.00320106913811507
"310"	-0.0154646813070645	0.0100078631652519	0.00172257716924251
"311"	-0.012975352343743	0.010712284903926	3.8974266538225E-4
"312"	-0.0109706922645862	0.00898335047692913	-0.00120147805957709
"313"	-0.00986129599351132	0.00606197879009703	-2.65821957138992E-4
"314"	-0.00855531749603946	0.00431430487723288	-6.17151611178597E-4
"315"	-0.00657978490896563	0.00486412246352004	-0.00305678164977573
"316"	-0.00493013533869857	0.00258791428811187	-0.00474699271659916
"317"	-0.00414606121697612	0.0017222712595641	-0.0060527946571985
"318"	-0.00309442843274829	0.00192366930964968	-0.0110415170174937
"319"	-0.00101311336877872	4.03575260458962E-4	-0.0165454352760282
"320"	0.0012701666857694	-0.00318816595218688	-0.0200339275907186
"321"	0.00331221091723226	-0.00411629420458512	-0.0236121165078693
"322"	0.00565805689855749	-0.00425929470721818	-0.0256446950938117
"323"	0.00792762181210311	-0.00642863888425022	-0.0264382121719462
"324"	0.00907477948297054	-0.00368698653451182	-0.0260487475313927
"325"	0.00808267063291119	-0.00278736373212815	-0.0254838653495436
"326"	0.0075568513349834	-0.003587158068255	-0.0258648290227144
"327"	0.00712612225559038	-0.00138454714280943	-0.02601615028219
"328"	0.00688347568979563	4.31298512222847E-4	-0.0266792277756903
"329"	0.00571272802235442	-8.62753784613335E-4	-0.0262629190284531
"330"	0.00482060605710253	-1.9388557645906E-4	-0.025473786869309
"331"	0.00404168672799384	0.00152143245161793	-0.0245427992049095
"332"	0.0021660678661787	-0.00124416115658774	-0.0232981342009683
"333"	-1.26761940885386E-4	-0.00147491808033674	-0.0207571113267476
"334"	-0.00230814898542352	9.88590652167692E-4	-0.0181075700359024
"335"	-0.00317020150410779	0.00162408458434882	-0.0168308725605143
"336"	-0.00396566776226838	0.00205954851357355	-0.0154579030019783
"337"	-0.00592949178649033	9.59835150000858E-4	-0.0157992465095105
"338"	-0.00725171794752915	5.34269119014592E-4	-0.0146898467088249
"339"	-0.00760249740853041	-0.00115002698381704	-0.0154553903081345
"340"	-0.00735081276632408	-3.52935761127735E-4	-0.0157171770729749
"341"	-0.00773654221814353	-0.0018314003199753	-0.0146124848287148
"342"	-0.00601422094758321	0.00123082777403482	-0.0127502477205238
"343"	-0.00429188325055845	0.00208074413300922	-0.0112686709366437
"344"	-0.00302447071537204	0.00116151300094685	-0.00866129376095299
"345"	-0.00333572697978318	0.00176366229092718	-0.00530023538420453
"346"	-0.00338571727340499	0.00371220075066572	-0.00199938547619358
"347"	-0.0039151653242213	1.48208823260434E-4	0.00128325700237367
"348"	-0.0048120374936773	-7.37296041375555E-4	0.00538298666708021
"349"	-0.0047612121539501	-5.27932862617028E-4	0.00919328235328763
"350"	-0.00550343724947674	-0.00296853683145585	0.0138498060254209
"351"	-0.00589894563230601	-0.00642773082671679	0.0157847243218753
"352"	-0.00617765035231034	-0.00524725831065682	0.0183730677357282
"353"	-0.00608390416183439	-0.00738281336054105	0.0187950610498667
"354"	-0.00764745506740234	-0.00862714636774339	0.0207109605137678
"355"	-0.00715839831080964	-0.00995336184082227	0.0226140431896498
"356"	-0.00749087921384329	-0.00803466395866994	0.0256293160608784
"357"	-0.00759012216545525	-0.00915738196560914	0.0276546359388498
"358"	-0.00829060191239489	-0.00975444598282383	0.030816649058933
"359"	-0.00853697332343686	-0.00964221023587628	0.0327748448409797
"360"	-0.00950424421713186	-0.0100634181567897	0.033273753932923
"361"	-0.0105872638503248	-0.0140068697507389	0.0355507292290497
"362"	-0.0110759211767947	-0.0159343301694137	0.035244104616221
"363"	-0.0119027368528858	-0.0165830486775364	0.0361970534408816
"364"	-0.0121930207143026	-0.0174642707514262	0.034842457400314
"365"	-0.013802286694869	-0.0187862576735421	0.0332665077196834
"366"	-0.0135541270979258	-0.0200164188721749	0.0288143662893483
"367"	-0.0147114419839346	-0.0222961480502874	0.0272857924807718
"368"	-0.0134061582458889	-0.023330958004471	0.0222432836110276
"369"	-0.0127111765230989	-0.0250707769816919	0.0176694495747841
"370"	-0.0114415892726642	-0.0248302731390786	0.0145787242096592
"371"	-0.0115346192356569	-0.0249792216059505	0.0138563107110176
"372"	-0.0101354777183322	-0.0246340127850253	0.0118328350174589
"373"	-0.0116727101238201	-0.0231017795789874	0.0115287679703841
"374"	-0.0133437593902279	-0.024106778967051	0.0123998558457074
"375"	-0.0154257427804357	-0.0241854202231274	0.0129712111948158
"376"	-0.0163291962246208	-0.023160359733252	0.0128264112566468
"377"	-0.0184458985620662	-0.0211634018633748	0.0129778836687962
"378"	-0.0189041440374228	-0.0225397115677923	0.0119768881335501
"379"	-0.0185416024122691	-0.0205750812851632	0.0114740446263338
"380"	-0.0182555374481914	-0.0193584644067907	0.00950584362965496
"381"	-0.0172773576368138	-0.0165984824008235	0.00799851501850487
"382"	-0.0163011427387007	-0.0146304385877766	0.005817452210923
"383"	-0.015634411705238	-0.0134432549045034	0.00457432582022583
"384"	-0.015694298732155	-0.0148973508651685	0.00133122488826864
"385"	-0.0154171700109849	-0.0149385969994736	-0.00129172355304697
"386"	-0.0156227736016004	-0.0164004370655201	-0.00544218751764235
"387"	-0.0156561106561489	-0.0173702563054999	-0.0087183528687534
"388"	-0.0166767231371149	-0.018582203881708	-0.0134043947840272
"389"	-0.0170594997882479	-0.0178341878667502	-0.0175645292843651
"390"	-0.0182328922358926	-0.0190595629556399	-0.0217143201543499
"391"	-0.0199330149486722	-0.0188214073101955	-0.0246419775539666
"392"	-0.0217520059282313	-0.0181766690786137	-0.0277190652113492
"393"	-0.022659987865339	-0.0171772219257192	-0.029284437470893
"394"	-0.0247923483664462	-0.0154145615517455	-0.0305568958611156
"395"	-0.0263579449981769	-0.0148626864035946	-0.029876079895914
"396"	-0.0286709690824081	-0.016313808683764	-0.0285420219845267
"397"	-0.0296353688430247	-0.0171144113182341	-0.027150094851681
"398"	-0.0302390488484295	-0.0169162631144002	-0.0264650236329017
"399"	-0.0304991481251323	-0.0182004702494793	-0.0234441002825601
"400"	-0.0279669885427674	-0.0187531976415921	-0.0219504841464486
"401"	-0.0254120747805701	-0.0163088146834899	-0.0209779005166417
"402"	-0.0234056237236158	-0.0161338035750812	-0.0194220356659352
"403"	-0.0206306276793829	-0.0147302386115973	-0.0170506052957225
"404"	-0.0168079869674121	-0.0134064920212703	-0.0174963461920705
"405"	-0.0156344465537471	-0.011573543977162	-0.01524695629169
"406"	-0.0128809393409455	-0.0132932056211152	-0.0142612103751464
"407"	-0.0105520762912094	-0.0140328806451108	-0.0137967279741333
"408"	-0.0103163698637848	-0.0146053251935414	-0.0129007012552433
"409"	-0.00948266907016621	-0.0143421896065862	-0.00982707152225969
"410"	-0.0078177924770272	-0.0159649696130941	-0.00997098861475062
"411"	-0.00689757294199277	-0.0133635624847329	-0.00877806416840097
"412"	-0.00610535077660033	-0.0137372976233989	-0.0070389116863872
"413"	-0.00537033653366689	-0.0157119417325949	-0.0053475675538278
"414"	-0.00546893046265797	-0.0155711928993078	-0.0046618300280391
"415"	-0.00385225700356679	-0.0151184136751375	-0.00412885025689321
"416"	-0.00252814975843147	-0.0146761050337246	-0.00286758991709312
"417"	-0.00131557006672059	-0.0135971107387471	-0.00316285431030253
"418"	6.9609565852856E-4	-0.0119885272823176	-0.00397229476904718
"419"	0.00204979075797103	-0.0114506286365709	-0.00336365262440804
"420"	0.00254167254303563	-0.0104187701768127	-0.00125190933210383
"421"	0.0027826433800831	-0.00994602589139107	-2.9985854830776E-4
"422"	0.00258525820320671	-0.00893963896151517	0.00148951227039454
"423"	0.00184030314654425	-0.00905865989807476	0.00390448729507165
"424"	8.76974620018069E-4	-0.00816815734356615	0.00415557173185243
"425"	-0.00176611787191345	-0.00820003975629449	0.00423086975584286
"426"	-0.00421784084317113	-0.00963713429982173	0.0048033854097068
"427"	-0.00695844650403186	-0.0117746906493807	0.00465441538399904
