462.250552536721	-88.9569770889993	12211.0757868438	138.476665525813	722.52302503355	790.705515419732	16833.1556294012	482.846254217275	924.675995003245	18.5194084185769	2556.17322768726	483.765989875727	490.972113785217	672.655607312677	689.892832871193	430.8550916192	951.470932476774	865.40150079052	2360.4171293916	1232.88216303006	833.224236679732	599.429785803124	154.646363514978	682.997380579631	4134.87926674416	721.836515964267	570.964341971609	11876.2487710007	428.721259018474	1390.75927167327	14686.0444051902	348.268072456856	636.765977180298
436.982475469237	-84.5424684025747	10383.4735769308	139.684021751113	657.891274780656	779.193184427204	17778.0513496164	411.25881949318	917.786714234817	-34.2772088912934	2600.61280472215	460.500446685565	489.352000360357	657.073635511007	669.984762316353	402.480566716026	927.828527794847	833.085609913813	2275.07263387481	1209.01415976352	811.997877847973	578.4731460564	142.135371035162	698.004299856411	4108.95642603848	663.47780792035	565.805419349579	11187.8472284129	427.103715979397	1534.80432036015	15007.6183783491	303.723261239596	624.358962950168
418.922426818873	-39.0283106446368	8976.03548577007	136.195750690631	628.512954821113	748.924844849867	18697.8464701416	379.465945336322	924.332020208551	-40.7626693021011	2628.02160663475	440.102775091829	507.774733382613	631.909512552538	657.249232565405	397.87392798266	892.600036427805	816.637335581706	2232.631994056	1209.67667384114	819.053322029887	563.943668101319	148.884912805092	713.090873098135	4115.6886171852	630.933028815609	558.807818702942	10571.1888588315	416.175049206948	1666.2648618098	15376.1076051538	248.493054633065	598.615002063441
424.457974361312	-10.4465195503944	6262.71879220994	146.769690885955	596.923083832885	741.777124498089	20269.9355297574	367.395085856271	881.996791827407	-87.2902970959949	2656.83353889161	467.703675610162	527.680159307724	629.2898206089	656.258198113805	389.790222781511	859.719964339301	776.692003336851	2146.97491558174	1260.92043874288	822.732377170216	554.630701217456	124.528599851117	710.06395480614	4136.34232036815	618.125644822368	552.979512824249	9670.87058068438	418.423880608078	1886.84781051465	16164.2131164029	213.520312325809	576.200426271659
422.58985105866	4.34122142367232	4232.94879958606	140.303686112129	578.548094091488	701.832739042618	21081.5871058283	303.697567691295	865.527296478187	-81.0142887715883	2644.81473992997	463.227919795347	512.607835966563	595.210685477012	675.378229813625	382.313901247181	828.334834318699	748.548240682604	2071.23455975675	1294.31965775008	782.714323610631	523.983376598644	140.407294457909	711.436155889092	4166.67898688717	603.947786500103	533.675528352867	8967.15363587956	421.664330091448	1940.95229229548	16767.0979854758	157.238793325421	551.541815145451
334.590712751162	22.3527950910175	2920.59604941574	141.624457005768	519.507942063718	730.117081033864	20875.3142061135	264.132043622533	844.704977405836	-67.5436892769812	2700.52923653546	451.875597264941	506.782889968299	581.363898026957	684.786593846073	368.371841096916	846.452658084694	761.205740931203	1996.2779150906	1318.11674821666	771.074353681971	504.649203413111	117.462983344086	706.366383615354	4141.23138044486	582.598804386769	492.99063099842	8307.365281414	438.3123977572	1885.63257840974	17198.3470693518	162.866832566566	535.353225096585
295.906890426073	22.8637418357266	2142.54474797252	130.45515876217	522.947973418944	724.345668613155	19710.6602280518	247.035681536097	754.028602732305	-58.4734041500706	2764.3040391247	438.213459400684	492.032314510868	551.736546608396	664.551904332748	364.124936746393	816.338056437416	767.887189936147	1922.06364500909	1374.95122298098	747.607261926006	493.34121224116	143.069231093162	670.059309368264	4090.17725747929	580.996579680957	463.661782176332	7663.32956801081	423.625090235573	1693.90360901385	17111.864251843	185.683666341118	488.279258934235
266.382711681666	-49.2344065841062	1622.05919057799	132.068939556711	512.667545800305	703.106031833433	17729.2687670769	225.943653149768	640.326946790652	-53.3383720605379	2822.85216275673	455.832262931117	442.235106644155	527.027733526877	666.094781065567	350.948087021529	795.971655110041	755.313278372399	1811.74643489028	1399.37860641334	710.269847339589	509.146437336883	115.28960382033	604.951609419533	3897.85437854869	597.519002933004	443.619947122098	7021.3508061354	419.859418301333	1418.34631922095	16541.313603261	223.188531445672	477.876525421283
194.615963983008	-104.043970462904	1247.05017078859	100.867710638909	515.205675095029	639.070313793439	15666.1156174129	212.906993235651	598.519154559601	-24.8181972505336	2854.97689866313	402.354510705516	410.833292993514	493.166041821705	649.626153039512	355.369356581401	757.203537706239	741.728615921743	1726.65482519113	1341.61999022731	664.007522457446	508.932667886551	129.034854973009	597.268646896127	3660.84294438915	553.00106977623	434.941451365698	6466.2565295492	395.944660398502	1098.67464742995	15671.3579959956	277.100627543403	475.143182348016
187.179431313722	-146.965437251625	1104.71345492069	70.0019389430799	476.193535056349	620.522977437571	14244.9469171764	217.794809447036	574.73133744076	-47.4628829415378	2788.06676958965	353.600931428877	353.874579474477	455.098546230867	599.77200968846	344.202214480192	727.788511226414	702.615638561228	1663.4524698835	1264.25287109208	672.228163597581	491.047944406278	124.617240305408	571.564074565285	3470.33745020784	527.403130859773	425.595638912306	5943.81773902031	360.555331568354	821.484616395224	14579.1367249385	231.658921820377	470.557982988924
239.057430378853	-182.929304684483	1010.55364243362	81.8047488947941	494.332525562456	594.425594430993	13806.9269417806	207.466286971803	539.516291302805	-85.2674789791636	2563.69480686718	314.538300847127	344.351977110014	414.054397822872	555.09499112825	334.847575422466	717.285219525525	667.877054592742	1573.20413296634	1178.87481387887	645.412586020531	465.413314500616	125.674331577746	568.854586560307	3282.35567445858	522.003109836482	436.725488956449	5548.51965713066	319.914457391457	591.799143888182	13553.6545049639	222.542654515941	466.573557301315
