2160.34871721908	1314.57941954883	3218.2658457728	2351.63495622234	1718.37480301542	1054.73411727504	1495.76873640925	1687.68120821733	838.412254610081	1455.5111284692	3628.8738907364	903.350486739262	1189.05633751056	655.610101918172	1195.17306228812	1364.22749720407	1059.64605107034	734.268796000359	2769.26333154001	3124.99789822945	1711.26490514999	1680.9244757942
2045.88570485696	1297.39393071608	3195.26445870738	2272.11114733707	1695.24823574349	1085.3403629265	1431.38384619216	1603.92543895647	761.84974756675	1374.51305082143	3492.62387997575	869.135498049958	1061.54843896444	616.494437564923	1206.96871180855	1189.30919458743	1067.67653164987	721.596722124286	2642.75938357293	3006.95094783521	1668.18746926808	1613.47894265617
1989.76449145568	1252.53535121198	3138.93528047199	2239.43880514542	1672.24791310207	1093.91555291427	1406.87027777889	1557.38425664899	705.467276181711	1367.4707475683	3397.75598159335	825.897594979817	970.183123740626	596.253802674395	1184.27045929554	1107.59528836248	1019.04783649872	680.217221167943	2543.64435700453	2925.0225534581	1586.80286317476	1572.87580347512
1951.43937218208	1232.81042481763	3011.69703632998	2220.89406187337	1628.38340363215	1159.61631082407	1353.37803809101	1502.96143739262	649.927359433435	1267.31172777915	3253.68183145647	734.533773559015	851.921659859752	573.872773241138	1131.87481856164	953.322572339865	992.805554971957	646.171477779544	2456.8998569389	2838.1418303369	1506.32835538665	1478.68729128703
1897.76329366083	1183.86912756536	2876.85087946114	2193.99871401053	1506.63025496338	1158.02556426082	1308.0143217202	1467.16799202684	566.581488631857	1144.44434876903	3022.76043511437	673.203894205266	748.880127475673	592.389564573494	1055.85499781112	844.907811388117	966.076030868728	634.80598119931	2336.30566279032	2731.48040029173	1497.70767952249	1394.19285633534
1905.73150653247	1194.22356385349	2673.04545875822	2160.967458477	1459.43544323956	1149.24854716027	1197.01604165409	1430.94858607495	469.055412372869	1106.95456147095	2849.02186677544	629.086444105013	693.346906341048	630.226957835821	979.770774819281	789.369175507707	943.450859393057	600.944497501598	2162.80121309919	2573.42471338287	1450.79362024186	1327.57273693647
1993.11879053067	1129.31004797474	2546.17772655417	2185.91418556859	1384.91561050264	1147.70369462966	1133.90108757325	1428.25631908624	397.046506853092	1100.2010383416	2677.42160174611	573.185419604379	675.039039468582	656.708835877119	896.197316320779	781.764300951532	865.687332805832	548.724316424548	2099.52266233097	2468.36858926284	1387.84144485026	1246.08272886457
2006.23994951785	1086.44491029401	2417.46465109164	2178.55281313277	1315.34741509546	1128.50944963445	979.827359899173	1512.20432558685	382.592159824435	1060.44245895908	2500.53513592764	547.348827162927	671.613583886185	707.519091972396	826.215802178967	746.310834160326	852.502755894593	524.542741282316	1997.78618149235	2377.02587512716	1407.94644296466	1153.49864771774
2072.80584108478	1005.14614549652	2232.93002405555	2132.67248530514	1206.37511820675	1022.45650096866	839.252426624407	1583.33026084752	319.93971043173	1157.56964639227	2338.66059075405	534.178987123807	626.334443543732	700.123465856352	802.168987819847	710.384228582019	801.158332620516	487.429101117999	1871.722043084	2249.23361397936	1383.4834940448	1140.20933055677
2127.23415961237	935.947640763876	2100.88356222669	2125.6706894268	1178.60715601676	962.530759960871	715.914128670536	1647.80157906077	287.476086206279	1249.00897306301	2176.78999945001	538.663235579124	624.91128229407	671.881629475132	785.519928912117	657.783814889466	742.646922606931	422.388230609078	1831.13151713789	2023.48118449959	1321.86742797126	1084.27681003246
2121.85979374316	879.725783466074	2013.84228875859	2081.76144053761	1125.56024372396	897.450696848753	649.590403661336	1701.85153596277	262.378715816038	1368.37914303773	2094.67893046377	559.995614059735	636.701206226353	606.545512389379	824.001851434408	624.567275723513	693.185874648922	364.217480200563	1729.23083346113	1917.12253122402	1211.01361252123	1043.35697118925
2129.3120075359	816.517394513592	1816.30934453891	2022.5120658743	1114.43770591018	811.786567752479	560.718226139492	1803.63602937509	228.834171040393	1516.95072974964	2032.5642413337	590.287903018707	588.72729371726	557.616286976173	800.214682408772	589.989298066434	656.955568563557	367.345507714061	1610.42905995168	1843.21277796628	1145.13561257899	1019.11750019346
2128.21648303414	779.097653364885	1693.26934972932	1945.72943670477	1107.44277761286	684.313151366543	528.43729545526	1738.98255379027	186.521374766733	1603.37863740991	1952.65856547721	624.562517627588	559.754474847643	460.367240516056	782.976010623055	550.753332363982	574.147055529993	374.906867348511	1507.79640064594	1735.6229572614	1016.69203318271	994.090358119698
2107.20959550444	772.963044609618	1585.29699733271	1844.44563585617	1145.25103352578	646.643827176253	523.442044907468	1654.3704633588	205.084396166283	1660.53691377208	1891.16003565569	647.876155995196	523.276919789234	416.86744299438	737.044311644055	482.787289190052	527.845929324643	377.372133278077	1447.64636478754	1650.04858081018	888.391475678869	922.285644102129
2053.98493837901	767.289987016946	1433.55176484428	1767.4768299534	1243.26045780233	590.822217813371	513.714000533779	1554.62718937857	203.234115723482	1740.2289746226	1911.08181977099	666.858282336541	428.974781377961	344.949765543023	681.457665979084	453.718704896444	553.261393109615	429.945538746193	1340.21803538986	1653.56224565793	756.416250804428	906.145185945852
2019.32350657459	704.393788845595	1302.38182864509	1730.38064492948	1276.07942892533	496.189646173985	449.36818713602	1427.3883506962	178.024976253142	1810.95684731192	1813.59996831405	663.675518659795	268.535739914158	292.351680901661	557.307327053055	369.318000107711	557.855489998079	561.325933718439	1326.71132176952	1633.47707186758	632.835938786151	839.406560917247
1886.04710125295	677.251337287777	1201.31867584398	1647.47925293129	1210.83882910692	398.373158190107	435.544000902943	1251.86605789346	147.64588327481	1818.24759905494	1821.74979604713	666.534621570368	202.271610487202	256.590351191767	502.408494809984	319.266459750605	509.1832042812	654.859935127233	1295.81057410518	1498.70736227379	530.968795092744	789.334805394732
1794.49080138472	665.999147632552	1027.75945305043	1589.40688715054	1124.35550125215	385.011285377796	396.169463043971	1103.57383905223	143.814357266765	1920.75998899573	1829.547034269	645.525711386787	133.459609390207	224.779787491494	432.036498752957	274.061847659534	552.261983534532	819.784999319063	1291.13215413156	1417.46727987146	472.430363027404	760.925960380882
1608.04029514609	598.711403023188	888.825864304137	1598.62680217293	1062.37067556421	367.293316596682	347.080220398502	975.90367729293	103.295251181204	1916.16404350355	1828.74571464593	621.80736291689	82.0409689893058	232.701895620648	416.435410112379	271.557127256297	572.470358389997	906.008291017179	1289.10242446808	1338.26763941103	428.111268698209	733.405140783585
1459.57907968845	579.306231093589	760.490118366026	1670.10310300653	901.416241454575	375.086764888283	296.566309858055	848.029594517424	59.7382860871367	1909.16711146156	1744.44250292924	595.816917048181	72.8683901501281	235.864450461356	402.815313079969	204.91439193971	521.484190480292	970.097157904351	1281.68700813798	1291.42477820685	405.11117776782	692.638618863533
1272.67186405157	527.497091568317	559.1535330556	1654.21793047051	707.472857900761	395.540655371691	303.643015922344	720.842510805822	-1.43215472409611	1789.5190734643	1715.4906602014	577.536620251132	125.962601788287	216.795013045097	399.085771709149	177.626132096724	461.681504158449	934.278359889815	1212.01152637844	1160.94833040031	406.759915079074	693.090808964165
1144.0742229198	529.806414393752	429.564878220812	1747.18942714315	601.989614525828	394.892479338518	210.7017595456	576.820989058024	5.44760732733084	1737.33644366145	1602.21068301548	564.874277718352	128.253685288655	234.148427101913	371.557526295632	176.440526820757	478.658467658341	864.590680081474	1111.95362171627	1164.24120838958	361.064286485584	684.800856165941
1000.71995494744	483.564207923482	328.469416532571	1885.90702632346	518.930666525666	388.24160718376	179.554884890074	462.152736646765	-30.1514409774572	1571.62013635415	1535.57293341946	526.612076739913	117.18560094549	260.891609347822	340.18209416723	146.444534911301	425.313402561649	657.869951094897	1039.40776905501	1105.56786886054	318.447950738069	685.361156108251
937.814753983497	495.990207963092	286.620281781525	2047.47733457141	383.769204863518	348.876155500542	179.879257131686	356.454239196381	-17.2185236354617	1352.57785985519	1488.5558226312	523.500112601527	81.0521942068954	246.679125633971	327.052703494852	100.921298348969	346.483306770064	578.244461702059	989.841240824371	1076.74728515091	287.512395405054	698.819577083677
871.381406142151	466.496452565178	227.938039504774	2159.08030664781	300.96476861339	340.46463238541	178.385450167803	293.474336669993	-39.7901788238814	1142.29921193866	1496.07110119918	519.363988465833	45.6532070141475	258.929861592555	334.233923133976	159.362377611978	339.545210406079	498.040180259415	956.138201780519	997.086772242972	280.465874699617	724.019160636972
852.186684527856	509.003468110302	168.136274975943	2307.20377754406	277.111187271901	299.755450507977	263.754735627695	251.93072146232	-25.0751126711657	973.212075841031	1545.71803655408	504.612169522004	75.1230463242209	306.356770849779	351.721542891706	183.951430297044	350.396669599852	426.785856233875	959.506734962455	1023.06659885444	271.390769879257	706.328557746134
849.0259113336	552.047933724243	54.4722920296517	2385.72225950101	311.565466692686	322.907219488625	387.637241180279	235.197268614003	7.46431282668345	830.455280802842	1590.85256823817	474.240876456759	145.759069213782	304.481968451628	387.031024547563	153.446324219147	375.755258127399	411.139080967896	1056.18337115867	1058.62120753462	304.482848457032	672.004008627515
861.50047524233	605.580853080992	-15.253882573943	2349.61412023289	302.226334549934	337.488072889371	538.077025591147	209.981316105081	-11.789109019679	680.558223483793	1575.66535264409	490.71724686268	230.520302596749	328.257851408977	463.496214805928	130.27794290308	370.177283649282	430.265251993394	1222.9912160537	1010.33622715795	292.709227025032	609.387561050724
896.633171226316	604.929959374354	-79.7705236473121	2189.54571396988	364.047130761443	356.377470758418	675.064214212158	202.889415373433	8.87176077718323	711.098552165502	1555.52259210963	494.059542183391	298.480567081137	337.211838738966	499.047603812942	146.997927482133	416.982648481662	400.486198021141	1249.03334704878	978.123247576441	345.582661849572	619.28356761545
